id,raw_id,japanese,hiragana,chinese,level,pos,example_1,gloss_1,example_2,gloss_2,example_3,gloss_3,is_delisted
21656,N2_1656,働き者,はたらきもの,有本领的人，干活能手；勤劳的人,N2,名,評判[ひょうばん]の働[はたら]き者[もの],一致公认的干活能手,彼[かれ]は村[むら]（ビレッジ）一番[いちばん]の働[はたら]き者[もの]だ。,他是村里最勤劳的人。,「蟻[あり]（アント）とキリギリス」の働[はたら]き者[もの],“蚂蚁和蝈蝈”中的勤劳者,false
21657,N2_1657,鉢,はち,钵，比盘子深、盛东西的容器；花盆,N2,名,鉢植[はちう]え,盆栽,金魚[きんぎょ]（ゴールドフィッシュ）の鉢[はち],金鱼缸,托鉢[たくはつ]の僧[そう],托钵僧,false
21658,N2_1658,初～,はつ～,初次的，第一次的；当年（或该季节）的第一次,N2,接頭,初耳[はつみみ],头一次听说,初[はつ]公演[こうえん]（パフォーマンス）,首次公演,初[はつ]雪[ゆき]（スノー）,初雪,false
21659,N2_1659,X,ばつ,错误标记，叉,N2,名,〇X（まるばつ）式[しき]の問題[もんだい]（クエスチョン）,对错选择型題目，是非列断题,バツが悪[わる]い。,尴尬，难为情。,バツをつける。,打叉。,false
21660,N2_1660,発揮,はっき,发挥，表现，施展,N2,名*他動3,実力[じつりょく]（アビリティ）を発揮[はっき]する。,发挥实力。,リーダーシップを発揮[はっき]する。,发挥领导能力。,本領[ほんりょう]を発揮[はっき]する。,发挥本领。,false
21661,N2_1661,発言,はつげん,发言，发表竟见,N2,名*自動3,自由[じゆう]（フリーダム）に発言[はつげん]する。,自由发表意见。,発言[はつげん]権[けん]を求[もと]める。,要求发言权。,問題[もんだい]発言[はつげん],有问题的发言,false
21662,N2_1662,発行,はっこう,发行；印发,N2,名*他動3,株券[かぶけん]を発行[はっこう]する。,发行股票。,パスポートを発行[はっこう]する。,签发护照。,雑誌[ざっし]（マガジン）を発行[はっこう]する。,发行杂志。,false
21663,N2_1663,発射,はっしゃ,发射，把（炮弹等）打出去,N2,名*他動3,ロケットを発射[はっしゃ]する。,发射火箭。,ミサイル発射[はっしゃ],导弹发射,信号[しんごう]弾[だん]を発射[はっしゃ]する。,发射信号弹。,false
21664,N2_1664,発生,はっせい,发生，产生,N2,名*自動3,事件[じけん]（インシデント）が発生[はっせい]する。,发生案件。,害虫[がいちゅう]が発生[はっせい]する。,发生虫害。,ガスが発生[はっせい]する。,产生气体。,false
21665,N2_1665,ばったり,ばったり,突然倒下状；意外相遇状；（联系等）突然中断,N2,副,庭[にわ]（ガーデン）の木[き]がばったりと倒[たお]れた。,庭院里的树突然倒了。,道[みち]（ストリート）で先生[せんせい]にばったり出会[であ]った。,在路上偶遇老师。,客足[きゃくあし]がばったりと絶[た]えた。,客人突然都不来了。,false
21666,N2_1666,発電,はつでん,发电，产生电流,N2,名*自動3,水力[すいりょく]を利用[りよう]して発電[はつでん]する。,利用水力发电。,自家[じか]発電[はつでん],自家发电,火力[かりょく]発電[はつでん]所[しょ],火力发电站,false
21667,N2_1667,～話,～ばなし,～故事，传说等,N2,接尾,世間話[せけんばなし],闲聊，闲谈，家常,苦労[くろう]話[ばなし],诉苦，讲艰苦经历,自慢[じまん]話[ばなし],吹嘘，自吹自擂,false
21668,N2_1668,はなはだしい,はなはだしい,非常，很,N2,イ形,はなはだしく不利[ふり]な条件[じょうけん]（コンディション）,相当不利的条件,非常識[ひじょうしき]もはなはだしい。,太没常识了，太无知了。,誤解[ごかい]もはなはだしい。,太误解了。,false
21669,N2_1669,～離れ,～ばなれ,离开，脱离,N2,接尾,現実[げんじつ]（リアル）離[ばな]れ,脱离现实,親[おや]離[ばな]れ,独立，不依靠父母,活字[かつじ]離[ばな]れ,远离书本,false
21670,N2_1670,放れる,はなれる,脱离，离开；放，发射,N2,自動2,馬[うま]（ホース）が網[あみ]から放[はな]れる。,马脱缰。,矢[や]が放[はな]たれた。,箭射出去了。,手[て]から放[はな]れる。,脱手。,false
21671,N2_1671,羽/羽根,はね,羽毛，羽绒；翅膀；机翼，扇叶,N2,名,羽根[はね]布団[ぶとん],羽绒被,羽根[はね]を広[ひろ]げる。,张开翅膀。,羽根[はね]が折[お]れる。,机翼折断。,false
21672,N2_1672,ばね,ばね,发条，弹簧；弹力，弹跳カ,N2,名,ばね（スプリング）を仕掛[しか]ける。,装上发条。,ばねが強[つよ]い。,弹カ强。,足[あし]のばね,腿部弹跳力,false
21673,N2_1673,跳ねる,はねる,跳起，跃起；飞溅；散场，终场,N2,自動2,水[みず]が跳[は]ねる。,水花飞溅。,芝居[しばい]が跳[は]ねる。,戏结束，散场。,鯉[こい]が跳[は]ねる。,鲤鱼跃起。,false
21674,N2_1674,破片,はへん,碎片,N2,名,ガラスの破片[はへん],玻璃碎片,グラスが割[わ]れて破片[はへん]が散[ち]る。,玻璃杯打碎了，碎片散落一地。,骨[ほね]（ボーン）の破片[はへん],骨头碎片,false
21675,N2_1675,浜辺,はまべ,湖边，海滨，水畔,N2,名,浜辺[はまべ]を散歩[さんぽ]する。,在湖边散歩。,浜辺[はまべ]で遊[あそ]ぶ。,在海边玩耍。,白[しろ]い浜辺[はまべ],白色的沙滩,false
21676,N2_1676,早口,はやくち,说话快，嘴快,N2,名,早口[はやくち]に言[い]う。,说话快。,早口[はやくち]言葉[ことば],绕ロ令,彼[かれ]は早口[はやくち]だ。,他说话很快。,false
21677,N2_1677,早くとも,はやくとも,最早，再早,N2,副,早[はや]くとも1週間[しゅうかん]（ウィーク）はかかりそうだ。,看起来再快也要一周时间。,早[はや]くとも3時[さんじ]まではかかります。,最快也要到3点。,到着[とうちゃく]は早[はや]くとも明日[あす]の朝[あさ]になる。,到达最早也要到明天早上。,false
21678,N2_1678,流行る,はやる,流行，时兴,N2,自動1,質素[しっそ]（シンプリシティ）なデザインが流行[はや]っている。,现在流行简朴的设计。,今[いま]、この歌[うた]（ソング）が流行[はや]っている。,现在这首歌很流行。,インフルエンザが流行[はや]る。,流感流行。,false
21679,N2_1679,払い込む,はらいこむ,缴付，缴纳,N2,他動1,税金[ぜいきん]（タックス）を払[はら]い込[こ]む。,缴纳税金。,授業[じゅぎょう]料[りょう]を払[はら]い込[こ]む。,缴纳学费。,口座[こうざ]に払[はら]い込[こ]む。,汇入账户。,false
21680,N2_1680,ばらばら,ばらばら,大块颗粒陆续掉落状；分散状,N2,副*ナ形,家族[かぞく]（ファミリー）がばらばらになる。,家人四散流离。,意見[いけん]（オピニオン）がばらばらだ。,意见不统一。,雨[あめ]（レイン）がばらばらと降[ふ]りだす。,雨哗啦哗啦地下起来了。,false
21681,N2_1681,針金,はりがね,铁丝，金属丝,N2,名,針金[はりがね]で縛[しば]る。,用金属丝捆绑。,針金[はりがね]細工[ざいく],金属丝工艺品,太[ふと]い針金[はりがね],粗铁丝,false
21682,N2_1682,張り切る,はりきる,拉紧，绷紧；干劲十足；紧张,N2,自動1,弓[ゆみ]の弦[つる]が張[は]り切[き]っている。,弓上的弦绷紧。,自分[じぶん]の新[あたら]しい事業[じぎょう]（ビジネス）に張[は]り切[き]っている。,对自己的新事业充满了干劲。,今日[きょう]も一日[いちにち]張[は]り切[き]っていきましょう。,今天也要干劲十足地过好每一天。,false
21683,N2_1683,ballet,バレエ,芭蕾舞,N2,名,バレエダンサー,芭蕾舞演员,バレエを習[なら]う。,学芭蕾舞。,モダンバレエ,现代芭蕾,false
21684,N2_1684,半～,はん～,半个,N2,接頭,半[はん]世紀[せいき],半个世纪,半[はん]ズボン,短裤,半[はん]分[ぶん],一半,false
21685,N2_1685,反～,はん～,反对～，逆,N2,接頭,反[はん]作用[さよう],反作用,反[はん]主流[しゅりゅう],逆主流,反[はん]体制[たいせい],反体制,false
21686,N2_1686,番,ばん,交替，轮流；看守，值班,N2,名,自分[じぶん]の番[ばん]を待[ま]つ。,等着轮到自己。,店[みせ]（ショップ）の番[ばん]をする。,看店。,留守[るす]番[ばん],看家,false
21687,N2_1687,反映,はんえい,反映,N2,名*自他動3,みんなの意見[いけん]（オピニオン）を反映[はんえい]する。,反映大家的意见,世相[せそう]を反映[はんえい]する。,反映社会情况。,民意[みんい]を政策[せいさく]（ポリシー）に反映[はんえい]させる。,在政策中反映民意。,false
21688,N2_1688,繁栄,はんえい,繁荣，昌盛，形势好,N2,名*自動3,国[くに]（カントリー）の繁栄[はんえい]を維持[いじ]する。,維持国家昌盛。,子孫[しそん]が繁栄[はんえい]する。,子孙兴旺。,事業[じぎょう]（ビジネス）が繁栄[はんえい]する。,事业繁荣。,false
21689,N2_1689,判決,はんけつ,判决,N2,名*他動3,判決[はんけつ]を言[い]い渡[わた]す。,宣判。,判決[はんけつ]が下[くだ]る。,作出判决。,無罪[むざい]の判決[はんけつ],无罪判决,false
21690,N2_1690,判子,はんこ,印章，图章,N2,名,判子[はんこ]を押[お]す。,盖章。,三文[さんもん]判子[はんこ],便宜图章,判子[はんこ]をもらう。,求得盖章。,false
21691,N2_1691,犯行,はんこう,罪行，犯罪行为,N2,名,犯行[はんこう]を否認[ひにん]する。,否认罪行。,犯行[はんこう]現場[げんば]（サイト）,犯罪现场,犯行[はんこう]に及[およ]ぶ。,进行犯罪。,false
21692,N2_1692,判事,はんじ,判事，法官,N2,名,判事[はんじ]補[ほ],判事补，助理法官,彼[かれ]は判事[はんじ]だ。,他是法官。,公平[こうへい]な判事[はんじ],公正的法官,false
21693,N2_1693,繁殖,はんしょく,繁殖，生殖繁衍,N2,名*自動3,繁殖[はんしょく]の早[はや]い野生[やせい]動物[どうぶつ]（アニマル）,繁殖迅速的野生动物,細菌[さいきん]（バクテリア）が繁殖[はんしょく]する。,细菌繁殖。,植物[しょくぶつ]（プラント）の繁殖[はんしょく],植物的繁殖,false
21694,N2_1694,反する,はんする,与～相反；违反；背叛,N2,自動3,予想[よそう]に反[はん]する。,与预期相反。,ルールに反[はん]する。,违反规則。,期待[きたい]に反[はん]する。,违反期待；事与愿违。,false
21695,N2_1695,反省,はんせい,反省，自我审视,N2,名*他動3,自分[じぶん]の行為[こうい]を反省[はんせい]する。,反省自己的行为。,過[あやま]ちを反省[はんせい]する。,反省错误。,反省[はんせい]の色[いろ]（カラー）が見[み]えない。,看不出有反省的样子。,false
21696,N2_1696,判定,はんてい,判断。判决。作出评判,N2,名*他動3,勝敗[しょうはい]を判定[はんてい]する。,判定胜负。,裁判[さいばん]所[しょ]が判定[はんてい]を下[くだ]す。,法院作出判決。,判定[はんてい]勝[が]ち,通过裁判员判定获胜,false
21697,N2_1697,半島,はんとう,半岛,N2,名,朝鮮[ちょうせん]半島[はんとう],朝鲜半岛,伊豆[いず]半島[はんとう],伊豆半岛,半島[はんとう]を一周[いっしゅう]する。,绕半岛一周。,false
21698,N2_1698,万能,ばんのう,万能，全能,N2,名*ナ形,万能[ばんのう]選手[せんしゅ]（プレーヤー）,全能选手,スポーツ万能[ばんのう],体育全能,万能[ばんのう]薬[やく],万灵药,false
21699,N2_1699,販売,はんばい,出售，卖,N2,名*他動3,お土産[みやげ]（ギフト）を販売[はんばい]する。,卖土特产。,通信[つうしん]販売[はんばい],邮购，通信贩卖,自動[じどう]販売[はんばい]機[き],自动售货机,false
21700,N2_1700,灯,ひ,灯光，灯火,N2,名,灯[ひ]（ライト）を点[とも]す（ともす）。,点灯。,灯[ひ]が消[き]える。,灯灭了。,街[まち]（タウン）の灯[ひ],街灯,false
21701,N2_1701,非～,ひ～,错误，不对，不······,N2,接頭,非[ひ]常識[じょうしき],没有常识，不懂事理,非[ひ]公開[こうかい],非公开,非[ひ]合法[ごうほう],非法,false
21702,N2_1702,被～,ひ～,被～，进受,N2,接頭,被[ひ]支配[しはい]者[しゃ],被支配者,被[ひ]選挙[せんきょ]権[けん],被选举权,被[ひ]害[がい]者[しゃ],被害者,false
21703,N2_1703,heater,ヒーター,电热器,N2,名,冬[ふゆ]（ウインター）のためにヒーターを用意[ようい]する。,为冬天准备电暖气。,電気[でんき]ヒーターをつける。,打开电暖气。,石油[せきゆ]（オイル）ヒーター,石油取暖器,false
21704,N2_1704,被害,ひがい,被害，受害,N2,名,被害[ひがい]（ダメージ）を受[う]ける。,受害。,台風[たいふう]の被害[ひがい],台风的灾害,被害[ひがい]妄想[もうそう],被害妄想,false
21705,N2_1705,引き上げる,ひきあげる,提升；抬高，涨价；收回，取回,N2,自他動2,部長[ぶちょう]に引[ひ]き上[あ]げる。,提升为部长。,関税[かんぜい]を引[ひ]き上[あ]げる。,提高关税。,沈没[ちんぼつ]船[せん]を引[ひ]き上[あ]げる。,打捞沉船。,false
21706,N2_1706,引き返す,ひきかえす,返回，退回,N2,自動1,家[いえ]（ホーム）へ引[ひ]き返[かえ]す。,折回家中。,道[みち]を引[ひ]き返[かえ]す。,折回。,来[き]た道[みち]を引[ひ]き返[かえ]す。,原路返回。,false
